Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
NOU|CA|NOUVEAU MND GRPT|NOU.V|-0.03|0.00|0.00|-1.14|-0.02|1.74|1.79|1.73|"1|000.00"|61.00|99.00|1.76|1.85|1.98|1.86|1.71|0.13|1.75|-||1.76|   ||491.97|"273|318|315.00"|"1|690|921.00"|"985|806.70"|"208|900.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|"1|612.00"|þ||0.15||
NPA|CA|ALPHINAT|NPA.V|0.00|32.18|0.00|23.08|0.015|0.08|0.08|0.07|"1|000.00"|186.00|20.00|0.07|0.04|0.08|0.08|0.07|0.04|0.08|-||0.08|   ||4.10|"63|148|956.00"|"17|000.00"|"5|725.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|4.00|Þ||0.01||
NR|US|NEWPARK RSC|NR|-0.88|0.00|0.00|7.5099|0.19|2.72|2.80|2.51|0.00|5.00|2.00|2.53|5.03|5.68|2.75|2.53|0.65|2.57|-|0.96|2.65|NYQ||229.73|"107|590|056.00"|"786|829.00"|"1|213|647.04"|"99|278.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|11/26/1997|11/28/1997|-|"3|134.00"|Þ||0.21||
NRM|CA|NORAM VENTURES|NRM.V|-0.01|0.00|0.00|43.64|0.24|0.79|0.79|0.78|"1|000.00"|36.00|6.00|0.55|0.49|0.57|0.80|0.61|0.07|0.62|-||0.79|   ||35.73|"64|959|518.00"|"1|940|504.00"|"388|091.42"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/02/2018|03/02/2018|-|463.00|Þ||0.19||
NRN|CA|NRTH SHIELD RSC|NRN.V|-0.01|0.00|0.00|-0.0|-0.0|0.09|0.09|0.08|"10|000.00"|219.00|44.00|0.09|0.12|0.17|0.09|0.09|0.05|0.09|-||0.08|   ||23.30|"274|062|716.00"|"12|000.00"|"504|495.62"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|2.00| ||0.00||
NSP|CA|NATURALLY SPLEND|NSP.V|-0.04|0.00|0.00|10.0|0.005|0.06|0.06|0.05|"1|000.00"|980.00|211.00|0.05|0.12|0.14|0.06|0.05|0.03|0.06|-||0.05|   ||10.21|"204|167|007.00"|"273|375.00"|"910|728.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|30.00|Þ||0.00||
NSX|CA|NSGOLD CORPORATI|NSX.V|-0.01|0.00|0.00|0.0|0.0|0.30|0.36|0.26|0.00|2.00|2.00|0.30|0.59|0.69|0.00|0.00|0.10|0.00|-||0.31|   ||5.30|"17|652|422.00"|0.00|"5|116.34"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/19/2014|11/19/2014|-|0.00| ||0.00||
NTE|CA|NETWORK MEDIA GR|NTE.V|0.05|3.93|0.00|-7.89|-0.015|0.17|0.18|0.17|"1|500.00"|16.00|61.00|0.19|0.11|0.23|0.17|0.17|0.13|0.17|-||0.18|   ||14.06|"74|005|371.00"|"95|000.00"|"71|829.22"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|14.00|Þ||0.01||
NTS|CA|NANOTECH SEC|NTS.V|-0.03|0.00|0.00|-0.0|-0.0|0.49|0.49|0.48|"1|000.00"|10.00|6.00|0.49|0.55|0.74|0.50|0.48|0.19|0.50|-||0.49|   ||34.01|"69|399|861.00"|"33|573.00"|"51|755.57"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|34.00|Þ||0.02||
NU|CA|NEUTRISCI INTERN|NU.V|-0.01|0.00|0.00|4.76|0.005|0.11|0.12|0.10|"5|000.00"|24.00|196.00|0.10|0.14|0.16|0.11|0.10|0.02|0.11|-||0.11|   ||15.75|"149|996|934.00"|"389|230.00"|"237|934.42"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/04/2014|12/04/2014|-|27.00|Þ||0.01||
NUG|CA|NULEGACY GOLD|NUG.V|0.00|0.00|0.00|4.17|0.005|0.13|0.13|0.12|"12|000.00"|646.00|554.00|0.12|0.21|0.23|0.13|0.12|0.03|0.12|-||0.12|   ||58.66|"488|852|453.00"|"3|514|950.00"|"901|400.53"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|222.00|Þ||0.01||
NVI|CA|NOVRA TECHS INC|NVI.V|-0.06|0.00|0.00|18.75|0.015|0.10|0.10|0.09|"1|000.00"|10.00|3.00|0.08|0.10|0.14|0.10|0.09|0.04|0.09|-||0.09|   ||2.83|"33|396|293.00"|"47|000.00"|"15|826.88"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|5.00|Þ||0.01||
NVO|CA|**SEE<NVO.TO>|NVO.V|0.00|0.00|0.00|0.0|0.0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-||0.00|   ||||0.00||0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
