Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
PHYS|US|SPROTT PHYS GLD|PHYS.K|3.05|4.76|0.00|0.3444|0.05|14.57|14.70|14.53|0.00|20.00|64.00|14.52|5.32|16.50|14.58|14.48|11.18|14.51|-|0.00|14.61|   ||"4|715.60"|"324|766|101.00"|"4|307|080.00"|"2|287|843.94"|"1|702|103.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"6|715.00"|Þ||0.10||
PMTS|US|CPI CARD GRP ORD|PMTS.PK|0.55|9.37|0.00|0.961538|0.05|5.25|||200.00|||5.20|5.09|5.45|5.30|5.00|0.36|5.08|-|0.00|0.00|   ||58.40|"11|230|482.00"|"36|508.00"|"20|131.44"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|12/20/2017|-|-|94.00|þ||0.30||
PLM|US|POLYMET MINING|PLM|-0.66|0.00|0.00|4.0346|0.14|3.61|3.80|3.65|0.00|2.00|12.00|3.47|8.20|9.70|3.63|3.45|1.50|3.54|-|0.00|3.72|ASQ||453.68|"100|699|716.00"|"500|907.00"|"1|597|572.25"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|08/26/2020|08/26/2020|-|"1|915.00"|Þ||0.18||
PBA|US|PEMBNA PIPE CORP|PBA|1.21|21.88|7.52|1.7391|0.46|26.91|28.00|26.00|0.00|100.00|1.00|26.45|30.07|40.65|27.01|26.50|10.58|26.74|-|0.36|27.00|NYQ||"18|588.04"|"550|000|000.00"|"801|063.00"|"1|023|946.71"|"22|127.00"||-|-|-|-|-|-|-|-|-|||USD|R|1.99|02/12/2021|01/22/2021|-|"8|037.00"|Þ||0.51||
SPPP|US|SPROTT PHYS PRF|SPPP.K|3.09|5.64|0.00|1.3777|0.24|17.66|18.19|17.50|0.00|1.00|1.00|17.42|10.51|19.31|17.77|17.46|8.80|17.77|-|0.00|17.84|   ||122.18|"7|062|487.00"|"42|930.00"|"48|813.26"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|456.00|Þ||0.31||
PLG|US|PLATINUM GRP MET|PLG|-0.11|0.00|0.00|1.6427|0.08|4.95|4.99|4.95|0.00|1.00|1.00|4.87|5.41|6.27|5.00|4.78|0.86|4.85|-|0.91|4.97|ASQ||440.35|"70|909|323.00"|"1|421|689.00"|"1|388|360.93"|"53|834.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|12/17/2018|12/17/2018|-|"5|724.00"|þ||0.22||
PCOM|US|POINTS INTL LTD|PCOM.O|-0.15|0.00|0.00|-7.8407|-1.26|14.81|18.00|14.30|223.00|2.00|2.00|16.07|12.17|19.06|15.96|14.77|6.89|15.96|-|0.67|16.15|   ||270.63|"13|227|407.00"|"20|002.00"|"33|026.72"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|02/02/2011|02/02/2011|-|206.00|þ||1.19||
PVG|US|PRETIUM RESOURCE|PVG|0.48|22.85|0.00|-0.5489|-0.06|10.87|12.17|10.50|0.00|1.00|2.00|10.93|10.50|14.55|11.00|10.63|4.05|10.93|-|0.52|11.34|NYQ||"2|634.67"|"187|253|743.00"|"1|164|645.00"|"1|645|765.63"|"114|546.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"7|092.00"|þ||0.37||
QSR|US|RSTRNT BRND INTL|QSR|1.84|34.32|3.29|-0.9643|-0.61|62.65|67.25|60.00|0.00|3.00|4.00|63.26|42.25|67.33|63.57|62.43|25.08|63.57|-|0.28|63.63|NYQ||"37|896.16"|"303|902|641.00"|"1|283|507.00"|"1|692|431.43"|"88|717.00"||-|-|-|-|-|-|-|-|-|||USD|R|2.08|01/05/2021|12/18/2020|-|"13|603.00"|þ||1.14||
RBA|US|RITCHIE BROS AUC|RBA|1.64|40.27|1.33|-0.94|-0.62|65.34|70.50|53.05|0.00|5.00|1.00|65.96|52.72|78.64|65.47|62.26|25.92|63.74|-|0.32|61.77|NYQ||"9|219.15"|"109|400|129.00"|"1|058|627.00"|"490|282.29"|"260|296.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.88|12/16/2020|11/24/2020|-|"8|991.00"|Þ||3.21||
