Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
WEF|CA|WESTERN FOREST|WEF.TO|-0.08|0.00|0.00|-0.78|-0.01|1.28|1.28|1.27|"1|200.00"|242.00|242.00|1.29|0.83|1.41|1.29|1.27|0.58|1.28|-||1.27|TOR||484.05|"375|232|166.00"|"552|423.00"|"766|018.46"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|03/13/2020|02/27/2020|-|"1|253.00"|Þ||0.02||
WFC|CA|WALL FINANCIAL|WFC.TO|-0.06|0.00|11.93|0.48|0.08|16.85|17.50|16.85|100.00|3.00|3.00|16.77|22.94|37.95|17.18|16.70|15.01|16.85|-||17.18|TOR||569.40|"33|953|365.00"|"2|575.00"|"1|885.91"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|2.00|07/11/2019|06/26/2019|-|19.00|þ||0.48||
WFT|CA|WEST FRASER|WFT.TO|5.34|14.86|1.01|-2.62|-2.08|77.18|77.36|77.00|"1|400.00"|1.00|8.00|79.26|64.90|86.50|79.39|75.75|21.60|79.39|-||77.18|TOR||"5|262.64"|"66|397|144.00"|"590|460.00"|"369|667.65"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.80|01/12/2021|12/24/2020|-|"4|715.00"|Þ||3.64||
WIN|CA|WINDFAL GET ORD|WIN.V|-0.01|0.00|0.00|-0.0|-0.0|0.09|0.09|0.09|"14|000.00"|155.00|62.00|0.09|0.10|0.14|0.10|0.09|0.04|0.09|-||0.09|   ||8.92|"89|158|881.00"|"229|000.00"|"223|962.65"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/07/2013|11/07/2013|-|16.00|þ||0.01||
WIR.U|CA|WPT INDUSTRIAL U|WIRu.TO|1.58|9.31|5.17|2.99|0.44|15.14|15.25|15.10|100.00|10.00|6.00|14.70|8.94|15.13|15.14|14.73|6.19|14.81|-||15.18|TOR||"1|224.00"|"83|265|474.00"|"40|754.00"|"84|997.10"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.76|01/15/2021|12/30/2020|-|299.00|Þ||0.41||
WJX|CA|WAJAX CORPORATIN|WJX.TO|1.62|12.42|4.98|1.19|0.24|20.33|20.42|20.33|100.00|2.00|3.00|20.09|15.41|20.31|21.24|20.09|4.90|20.15|-||20.38|TOR||405.17|"20|033|619.00"|"168|334.00"|"78|348.72"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|1.00|01/05/2021|12/14/2020|-|812.00|þ||1.15||
WM|CA|WALLBRIDGE MIN|WM.TO|-0.01|0.00|0.00|-2.47|-0.02|0.79|0.80|0.79|500.00|128.00|22.00|0.81|1.03|1.35|0.82|0.79|0.33|0.82|-||0.80|TOR||638.79|"788|635|216.00"|"576|180.00"|"1|511|926.33"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|05/06/2010|04/28/2010|-|248.00|þ||0.03||
WN|CA|WESTON LTD|WN.TO|6.88|14.23|2.25|-0.41|-0.4|97.56|97.98|97.14|100.00|10.00|1.00|97.96|27.64|111.65|97.93|96.96|84.01|97.93|-||97.56|TOR||"15|053.57"|"153|670|563.00"|"110|565.00"|"199|673.23"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|2.20|01/01/2021|12/14/2020|-|832.00|Þ||0.97||
WPK|CA|WINPAK LTD|WPK.TO|2.18|19.46|0.28|-0.64|-0.27|42.10|42.23|41.91|100.00|3.00|1.00|42.37|19.54|52.65|42.33|41.78|33.11|42.02|-||42.07|TOR||"2|775.76"|"65|000|000.00"|"27|224.00"|"60|021.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.12|01/14/2021|12/31/2020|-|210.00|Þ||0.55||
WPRT|CA|WESTPORT FUEL|WPRT.TO|-0.11|0.00|0.00|10.03|0.72|7.90|7.95|7.87|200.00|7.00|9.00|7.18|6.98|8.00|7.95|7.18|1.02|7.24|-||7.91|TOR||985.01|"137|188|367.00"|"837|889.00"|"321|740.44"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|07/24/2008|07/24/2008|-|"3|586.00"|þ||0.77||
WPX|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.00|-|-|-|-|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-||-|-|-|-|-|-|-|-|-||0.00||-
WRG|CA|WESTERN ENRGY|WRG.TO|-0.93|0.00|0.00|6.67|0.03|0.48|0.48|0.45|500.00|22.00|56.00|0.45|0.32|0.49|0.48|0.45|0.18|0.45|-||0.46|TOR||41.02|"91|165|112.00"|"19|500.00"|"64|180.80"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|01/14/2016|12/29/2015|-|16.00|Þ||0.03||
