Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
CAY|CA|CACHE EXPLRT ORD|CAY.V|-0.06|0.00|0.00|-0.0|-0.0|0.28|0.28|0.28|"19|500.00"|129.00|160.00|0.28|0.29|0.32|0.28|0.27|0.04|0.27|-||0.28|   ||8.41|"30|585|608.00"|"845|029.00"|"203|657.37"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/06/2020|07/06/2020|-|62.00|þ||0.02||
CBA|CA|CHAMPION BEAR|CBA.V|-0.06|0.00|0.00|4.76|0.005|0.11|0.12|0.10|"1|000.00"|20.00|205.00|0.10|0.18|0.27|0.11|0.11|0.09|0.11|-||0.11|   ||5.91|"56|104|996.00"|"1|000.00"|"18|011.07"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|1.00|Þ||0.00||
CBE|CA|CABO DRILLING|CBE.V|0.00|0.00|0.00|0.0|0.0|0.01|0.00|0.00|0.00|0.00|0.00|0.01|0.00|0.01|0.00|0.00|0.01|0.00|-||0.00|   ||1.28|"93|868|175.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/05/2004|01/05/2004|-|0.00| ||0.00||
CBG|CA|CHBGMU INDPT MNS|CBG.V|0.00|0.00|0.00|-2.86|-0.005|0.17|0.18|0.17|"1|500.00"|200.00|41.00|0.17|0.13|0.18|0.17|0.17|0.05|0.17|-||0.17|   ||―|"53|076|570.00"|"10|500.00"|"38|598.88"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|06/09/2016|06/09/2016|-|2.00|þ||0.00||
CBI|CA|COLIBRI RESOURCE|CBI.V|0.00|0.00|0.00|-7.69|-0.005|0.06|0.07|0.06|"4|000.00"|60.00|251.00|0.07|0.06|0.10|0.06|0.06|0.04|0.06|-||0.06|   ||4.40|"67|745|486.00"|"4|000.00"|"88|999.91"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/24/2015|09/24/2015|-|1.00|þ||0.00||
CBS.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CBV|CA|COBRA VENTURE|CBV.V|-0.01|0.00|0.00|0.0|0.0|0.07|0.09|0.07|0.00|17.00|133.00|0.07|0.07|0.12|0.00|0.00|0.04|0.00|-||0.08|   ||1.19|"15|903|748.00"|0.00|"3|139.68"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/10/2016|05/11/2016|-|0.00| ||0.00||
CCB|CA|CANADA CARBON IN|CCB.V|0.00|0.00|0.00|-2.38|-0.005|0.20|0.21|0.20|"5|000.00"|240.00|127.00|0.21|0.32|0.39|0.21|0.20|0.07|0.21|-||0.21|   ||25.34|"120|669|074.00"|"95|479.00"|"129|014.29"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/27/2009|07/27/2009|-|15.00|þ||0.01||
CCC|CA|CRLYL COMMDT ORD|CCC.NLB|0.00|0.00|0.00|0.0|0.0|0.15|0.00|0.15|0.00|0.00|9.00|0.15|0.00||0.00|0.00||0.00|-||0.07|-||3.76|"25|047|516.00"|0.00|"1|496.15"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
CCD|CA|CASCADERO CRP|CCD.V|0.00|40.23|0.00|-0.0|-0.0|0.04|0.04|0.03|"33|000.00"|452.00|432.00|0.04|0.04|0.06|0.04|0.04|0.01|0.04|-||0.03|   ||6.80|"194|298|892.00"|"33|400.00"|"56|845.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|2.00| ||0.00||
