Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
FOM|CA|FORAN MINING|FOM.V|-0.01|0.00|0.00|20.31|0.13|0.77|0.78|0.70|"2|000.00"|50.00|30.00|0.64|0.70|0.78|0.77|0.68|0.08|0.68|-||0.74|   ||94.90|"148|278|210.00"|"959|200.00"|"217|546.16"|"186|500.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/06/2010|07/06/2010|-|131.00|Þ||0.09||
FOR|CA|FORTUNE BAY CORP|FOR.V|-0.04|0.00|0.00|-0.0|-0.0|1.19|1.20|1.17|500.00|8.00|10.00|1.19|1.31|1.56|1.20|1.19|0.26|1.19|-||1.19|   ||36.67|"30|816|708.00"|"20|484.00"|"17|906.45"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|15.00|þ||0.01||
FP|CA|FP NEWSPAPERS IN|FP.V|0.32|1.90|0.00|-1.64|-0.01|0.60|0.67|0.60|"1|000.00"|4.00|2.00|0.61|0.48|0.68|0.60|0.60|0.20|0.60|-||0.64|   ||4.21|"6|902|592.00"|"1|202.00"|"1|911.01"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/31/2015|06/26/2015|-|2.00|þ||0.00||
FPC|CA|FALCO RESOURCES|FPC.V|-0.02|0.00|0.00|1.23|0.005|0.41|0.41|0.40|"25|000.00"|100.00|520.00|0.41|0.43|0.60|0.41|0.40|0.17|0.41|-||0.41|   ||91.87|"226|827|864.00"|"641|247.00"|"239|999.68"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|39.00|Þ||0.01||
FPX|CA|FPX NICKEL CORP|FPX.V|-0.01|0.00|0.00|-0.0|-0.0|0.72|0.74|0.71|"1|000.00"|6.00|5.00|0.72|0.73|0.84|0.75|0.72|0.11|0.72|-||0.72|   ||130.73|"181|575|677.00"|"372|004.00"|"186|738.65"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|157.00|þ||0.03||
FRI|CA|FREPRT RSORC ORD|FRI.V|-2.00|0.00|0.00|4.55|0.01|0.23|0.23|0.22|500.00|28.00|60.00|0.22|0.88|0.95|0.23|0.22|0.07|0.23|-||0.23|   ||16.54|"75|161|041.00"|"64|490.00"|"168|157.65"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/13/2020|05/13/2020|-|17.00|Þ||0.01||
FRN.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
FTI|CA|FTI FOODTECH|FTI.V|0.00|32.79|0.00|-3.13|-0.005|0.15|0.16|0.14|"1|500.00"|21.00|4.00|0.16|0.47|0.52|0.15|0.15|0.06|0.15|-||0.15|   ||2.24|"13|968|863.00"|"2|500.00"|"57|898.82"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|2.00|þ||0.00||
FUU|CA|FISSION 3.0 CORP|FUU.V|-0.03|0.00|0.00|-8.7|-0.01|0.10|0.12|0.10|"2|000.00"|100.00|154.00|0.12|0.11|0.14|0.12|0.10|0.03|0.12|-||0.11|   ||18.61|"161|853|371.00"|"451|833.00"|"261|586.15"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|04/30/2018|04/30/2018|-|38.00|þ||0.01||
FV|CA|FIRESTONE VENT|FV.V|0.00|0.00|0.00|0.0|0.0|0.11|0.20|0.11|0.00|39.00|6.00|0.11|0.21|0.24|0.00|0.00|0.03|0.00|-||0.15|   ||5.91|"53|720|791.00"|0.00|"23|687.21"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/27/2012|08/27/2012|-|0.00| ||0.00||
FYL|CA|FINLAY MINLS|FYL.V|0.00|0.00|0.00|-5.0|-0.005|0.10|0.10|0.09|"91|000.00"|16.00|70.00|0.10|0.12|0.14|0.10|0.10|0.02|0.10|-||0.09|   ||9.33|"93|274|991.00"|"165|000.00"|"70|609.68"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|6.00|þ||0.01||
